id,Idade,Genero,Faixa_idade,Estado_onde_mora,Regiao_onde_mora,uf_onde_mora,Nivel_de_Ensino,Área_de_Formação,Qual_sua_situação_atual_de_trabalho,Nivel,Faixa_salarial,2021,ano_pesquisa,Cor/raca/etnia,PCD,experiencia_profissional_prejudicada,aspectos_prejudicados,vive_no_brasil,Cargo_Atual,2022,Não_acredito_que_minha_experiência_profissional_seja_afetada,Experiencia_prejudicada_devido_a_minha_Cor_Raça_Etnia,Experiencia_prejudicada_devido_a_minha_identidade_de_gênero,Experiencia_prejudicada_devido_ao_fato_de_ser_PCD,2023
h4cn8uc7vpksy05dwm4z2h4cn8uvde05,27.0,Masculino,25-29,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h3yoxj3zw92u704vh3qf9prhaqm7zsiq,36.0,Feminino,35-39,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Aprovação em processos seletivos/entrevistas,1.0,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h3ya9mcfhoctf21zpth3ya9mzv8fyqo4,31.0,Masculino,30-34,,Nordeste,PE,Pós-graduação,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h3px0z3nlb0jv4yta1n9sh3px0z3zwno,30.0,Masculino,30-34,,Sudeste,ES,Pós-graduação,,"Desempregado, buscando recolocação",,,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h3muzmdxns3184odrtlgih3muzmdylmi,30.0,Feminino,30-34,,Sudeste,RJ,Mestrado,,Empreendedor ou Empregado (CNPJ),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h3jkcu0emd0h3j22jb0mpwni1122jbrd,28.0,Feminino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Senioridade das vagas recebidas em relação à sua experiência, Relação com outros membros da empresa, em momentos de trabalho",1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h3eaqzqvpfmmv7xy679s8h3eaqzqv8z1,31.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira",1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h398hb0wygzvo4f6fh398hxxljmyyseo,32.0,Feminino,30-34,,Nordeste,BA,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h32icubrooghh3226smjtxacqyfe2wg2,3.15285372098785e+16,Masculino,55+,,Sudeste,RJ,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h2622chtzsl8pchx0qvh262t2h6uhbce,38.0,Masculino,35-39,,Nordeste,BA,Pós-graduação,,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h21yyndepo9is796yh0h21yyclxsu1qx,31.0,Masculino,30-34,,Nordeste,PI,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h1t6zv8i00i0gh1t21wxe3xzfuftibrp,28.0,Feminino,25-29,,Nordeste,PB,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2022,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h1q5wkrj606tyrc4qb91goplth1q5wko,22.0,Masculino,22-24,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Atenção dada pelas pessoas diante das minhas opiniões e ideias,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h19dgtqlm5truaaf7hch19dgtq1qhktn,36.0,Masculino,35-39,,Sudeste,SP,Estudante de Graduação,,"Desempregado, buscando recolocação",,,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h12zridbwzm6696ytih12zrio7a6qp68,36.0,Masculino,35-39,,Sul,PR,Pós-graduação,,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2022,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h0zsqfrvs6bl4jdj25h0zsq7cnf4q29r,45.0,Feminino,45-49,,Sudeste,SP,Pós-graduação,,Empreendedor ou Empregado (CNPJ),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h0egu6svmrqq4vrc6h0egu63blymk0j6,27.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
h0aufj7nrpxo9j3aqrzh0auf1gznaa1t,30.0,Masculino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2022,Branca,Não,,,1.0,Analytics Engineer,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gzzivbipaslkbpgzzikd4m3bts9w6e4t,33.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gzw8dbvarfi6djqeqgzwkx186t0xp5ui,33.0,Masculino,30-34,,Nordeste,CE,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gzqm7hb5gpar7pqqrd7wrgzqm7hbp9p7,32.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2022,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gziz786pn0onmwz9vdgziz7e7fdptnz4,28.0,Masculino,25-29,,Sudeste,MG,Pós-graduação,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gzhm24iyxyv2qmr0h4lwgzhm2pat1xhk,29.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 30.001/mês a R$ 40.000/mês,2021.0,2022,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gzcrdau90uk06d2gzcrdfnj3w31cwmp9,27.0,Masculino,25-29,,Sudeste,MG,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gz6c25igd859sk3n7cpcgz6c2hxi444f,22.0,Masculino,22-24,,Nordeste,MA,Estudante de Graduação,,Estagiário,Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Outras Engenharias (não inclui dev),2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gyl7uhc9a4l7c068o80eacggyl7uhxpv,34.0,Masculino,30-34,,Nordeste,MA,Mestrado,,Empreendedor ou Empregado (CNPJ),,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gyeeqkb5av7w09uubqgyeeqk8tifwm2d,28.0,Masculino,25-29,,Sul,PR,Pós-graduação,,Empregado (CLT),Sênior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gyafv9f9hwxvi0fm8ikqgyafv9ibvewb,21.0,Masculino,17-21,,Sudeste,MG,Estudante de Graduação,,Somente Estudante (graduação),,,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gxd7cikz1h0jkanv5jggxd71m2eeg9ew,25.0,Feminino,25-29,,Nordeste,PE,Mestrado,,Somente Estudante (pós-graduação),,,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gwtywz6dxyx9wue0gy2mfgwtywz6gugn,32.0,Feminino,30-34,,Sul,SC,Pós-graduação,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gwrnmalsh8kh92lfkgwrnmabr3lbilht,25.0,Masculino,25-29,,Sudeste,ES,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gwqznrropsha0ocgwqznrqgfg82twy9h,26.0,Masculino,25-29,,Sudeste,MG,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2022,Branca,Não,,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gwpzsdp0yrvorn75c6gwpzsv17shptkf,22.0,Feminino,22-24,,Sudeste,SP,Estudante de Graduação,,Estagiário,Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2022,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gw30tltawwqav6mgw37s1173d47iw0h7,42.0,Masculino,40-44,,Sudeste,SP,Estudante de Graduação,,Empregado (CLT),Sênior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Sim,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Negócios/Business Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gw07de3n5bniwcdn4x2z31gw07dey6qj,31.0,Feminino,30-34,,Norte,,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Senioridade das vagas recebidas em relação à sua experiência, Velocidade de progressão de carreira, Oportunidades de progressão de carreira, Quantidade de oportunidades de emprego/vagas recebidas",1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gvga9ke1uetk93c41gvga9fm0wt8wuw8,27.0,Masculino,25-29,,Sudeste,MG,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Outra Opção,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gvfq002ienk9p9r1gvfqq1jaw3i6i26r,31.0,Masculino,30-34,,,,Mestrado,,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,0.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gv9jyldbs493k17fgv9jylcel4kk1wea,28.0,Feminino,25-29,,Sudeste,MG,Mestrado,,"Desempregado, buscando recolocação",,,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Velocidade de progressão de carreira",1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
guz6oekp337zkfms1sguz6o2lfkvidgi,26.0,Masculino,25-29,,Sudeste,MG,Pós-graduação,,Estagiário,Pleno,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2022,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Aprovação em processos seletivos/entrevistas, Senioridade das vagas recebidas em relação à sua experiência, Velocidade de progressão de carreira",1.0,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
guokkuhr1yavr18uw1eguokkcoyiyw70,21.0,Masculino,17-21,,Sudeste,SP,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2022,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
guk1ebi0k3ud5e5p3gguk1k3kbq0867e,24.0,Feminino,22-24,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2022,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Velocidade de progressão de carreira, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gudvlry0vfdc8ihjegudvovdl52rvopt,26.0,Feminino,25-29,,Nordeste,BA,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Aprovação em processos seletivos/entrevistas, Senioridade das vagas recebidas em relação à sua experiência, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Quantidade de oportunidades de emprego/vagas recebidas",1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gucul69jwzz60z57i4gz1gucul0fjhau,32.0,Masculino,30-34,,Sudeste,MG,Pós-graduação,,Empregado (CLT),Sênior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Branca,Não,,,1.0,Outra Opção,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gtov0mdk2xgvtvgesg2c61u9dxrx5vtv,34.0,Masculino,30-34,,Sudeste,MG,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Negócios/Business Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gtfg5x5wvtndxvfqgtfg5xwizad29kmz,27.0,Masculino,25-29,,Sudeste,SP,Mestrado,,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2022,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gswk4qrekmfqdr4gswd6lduwpi89vihk,31.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gsew7fgjw0vkda6bugseossu3d8klbia,34.0,Feminino,30-34,,Sul,RS,Pós-graduação,,Empregado (CLT),,de R$ 25.001/mês a R$ 30.000/mês,2021.0,2022,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gs9ckkwz607689bzsgs9ckwgn47mbqau,26.0,Feminino,25-29,,Sudeste,ES,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
grqhp1owzp62sjs4lf4grqcsuk4dgmmp,25.0,Masculino,25-29,,Centro-oeste,DF,Pós-graduação,,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
grbbgbruq9ftyxuidajhgrb3iffxzp80,28.0,Masculino,25-29,,Sudeste,ES,Estudante de Graduação,,Empreendedor ou Empregado (CNPJ),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
graa26sjab2rswz7vwt67graa26s3t9k,28.0,Masculino,25-29,,Sudeste,RJ,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gqwz3fpkx24uxo44totgqwzp8deg9d1f,22.0,Masculino,22-24,,Sudeste,SP,Estudante de Graduação,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
gqogurwhcx3rjdkk8qtbygqogurrd6xd,27.0,Masculino,25-29,,Sul,PR,Pós-graduação,,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2022,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
